problem,language,submission_id,source_file,issue_id,severity,line,column,message,verbose_message,inconclusive,cwe,is_unused_code
matei-si-diamantele,cpp,1332763523,matei-si-diamantele/1332763523.cpp,passedByValue,performance,7,37,Function parameter 'matrix' should be passed by const reference.,Parameter 'matrix' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,false,398,False
matei-si-diamantele,cpp,1332763749,matei-si-diamantele/1332763749.cpp,uninitvar,warning,46,15,Uninitialized variable: pozmax1,Uninitialized variable: pozmax1,false,457,False
matei-si-diamantele,cpp,1332763749,matei-si-diamantele/1332763749.cpp,uninitvar,warning,46,34,Uninitialized variable: pozmax2,Uninitialized variable: pozmax2,false,457,False
matei-si-diamantele,cpp,1332763749,matei-si-diamantele/1332763749.cpp,passedByValue,performance,7,37,Function parameter 'matrix' should be passed by const reference.,Parameter 'matrix' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,false,398,False
matei-si-diamantele,cpp,1332763819,matei-si-diamantele/1332763819.cpp,unusedVariable,style,26,15,Unused variable: pozmax1,Unused variable: pozmax1,false,563,True
matei-si-diamantele,cpp,1332763819,matei-si-diamantele/1332763819.cpp,unusedVariable,style,26,24,Unused variable: pozmax2,Unused variable: pozmax2,false,563,True
matei-si-diamantele,cpp,1332763819,matei-si-diamantele/1332763819.cpp,passedByValue,performance,7,37,Function parameter 'matrix' should be passed by const reference.,Parameter 'matrix' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,false,398,False
matei-si-diamantele,cpp,1332763819,matei-si-diamantele/1332763819.cpp,unusedFunction,style,7,6,The function 'check' is never used.,The function 'check' is never used.,false,561,True
matei-si-diamantele,cpp,1333751390,matei-si-diamantele/1333751390.cpp,constVariable,style,30,13,Variable 'dx' can be declared as const array,Variable 'dx' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1333751390,matei-si-diamantele/1333751390.cpp,constVariable,style,31,13,Variable 'dy' can be declared as const array,Variable 'dy' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1333751390,matei-si-diamantele/1333751390.cpp,variableScope,style,39,13,The scope of the variable 'x' can be reduced.,"The scope of the variable 'x' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
matei-si-diamantele,cpp,1333751390,matei-si-diamantele/1333751390.cpp,variableScope,style,39,16,The scope of the variable 'y' can be reduced.,"The scope of the variable 'y' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
matei-si-diamantele,cpp,1333751390,matei-si-diamantele/1333751390.cpp,variableScope,style,39,19,The scope of the variable 'xx' can be reduced.,"The scope of the variable 'xx' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
matei-si-diamantele,cpp,1333751390,matei-si-diamantele/1333751390.cpp,variableScope,style,39,23,The scope of the variable 'yy' can be reduced.,"The scope of the variable 'yy' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
matei-si-diamantele,cpp,1333751432,matei-si-diamantele/1333751432.cpp,constVariable,style,31,13,Variable 'dx' can be declared as const array,Variable 'dx' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1333751432,matei-si-diamantele/1333751432.cpp,constVariable,style,32,13,Variable 'dy' can be declared as const array,Variable 'dy' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1333751432,matei-si-diamantele/1333751432.cpp,variableScope,style,40,13,The scope of the variable 'x' can be reduced.,"The scope of the variable 'x' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
matei-si-diamantele,cpp,1333751432,matei-si-diamantele/1333751432.cpp,variableScope,style,40,16,The scope of the variable 'y' can be reduced.,"The scope of the variable 'y' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
matei-si-diamantele,cpp,1333751432,matei-si-diamantele/1333751432.cpp,variableScope,style,40,19,The scope of the variable 'z' can be reduced.,"The scope of the variable 'z' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
matei-si-diamantele,cpp,1333751432,matei-si-diamantele/1333751432.cpp,variableScope,style,40,22,The scope of the variable 'xx' can be reduced.,"The scope of the variable 'xx' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
matei-si-diamantele,cpp,1333751432,matei-si-diamantele/1333751432.cpp,variableScope,style,40,26,The scope of the variable 'yy' can be reduced.,"The scope of the variable 'yy' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
matei-si-diamantele,cpp,1333751432,matei-si-diamantele/1333751432.cpp,variableScope,style,40,30,The scope of the variable 'zz' can be reduced.,"The scope of the variable 'zz' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
matei-si-diamantele,cpp,1333804278,matei-si-diamantele/1333804278.cpp,unusedVariable,style,40,39,Unused variable: domain,Unused variable: domain,false,563,True
matei-si-diamantele,cpp,1333804278,matei-si-diamantele/1333804278.cpp,unusedVariable,style,40,46,Unused variable: solution,Unused variable: solution,false,563,True
matei-si-diamantele,cpp,1333804295,matei-si-diamantele/1333804295.cpp,unusedVariable,style,39,25,Unused variable: k,Unused variable: k,false,563,True
matei-si-diamantele,cpp,1333804295,matei-si-diamantele/1333804295.cpp,unusedFunction,style,5,6,The function 'back_1' is never used.,The function 'back_1' is never used.,false,561,True
matei-si-diamantele,cpp,1342818952,matei-si-diamantele/1342818952.cpp,unusedFunction,style,30,4,The function 'mypowr' is never used.,The function 'mypowr' is never used.,false,561,True
matei-si-diamantele,cpp,1342818952,matei-si-diamantele/1342818952.cpp,unusedFunction,style,32,4,The function 'mypow' is never used.,The function 'mypow' is never used.,false,561,True
matei-si-diamantele,cpp,1344373500,matei-si-diamantele/1344373500.cpp,redundantAssignment,style,27,9,Variable 'left' is reassigned a value before the old one has been used.,Variable 'left' is reassigned a value before the old one has been used.,false,563,True
matei-si-diamantele,cpp,1344373500,matei-si-diamantele/1344373500.cpp,redundantAssignment,style,28,10,Variable 'right' is reassigned a value before the old one has been used.,Variable 'right' is reassigned a value before the old one has been used.,false,563,True
matei-si-diamantele,cpp,1344635137,matei-si-diamantele/1344635137.cpp,passedByValue,performance,9,61,Function parameter 'grid' should be passed by const reference.,Parameter 'grid' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,false,398,False
matei-si-diamantele,cpp,1344635891,matei-si-diamantele/1344635891.cpp,variableScope,style,37,13,The scope of the variable 'crt_dist' can be reduced.,"The scope of the variable 'crt_dist' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
matei-si-diamantele,cpp,1344637296,matei-si-diamantele/1344637296.cpp,duplicateBreak,style,50,5,"Consecutive return, break, continue, goto or throw statements are unnecessary.","Consecutive return, break, continue, goto or throw statements are unnecessary. The second statement can never be executed, and so should be removed.",false,561,False
matei-si-diamantele,cpp,1344637424,matei-si-diamantele/1344637424.cpp,duplicateBreak,style,50,5,"Consecutive return, break, continue, goto or throw statements are unnecessary.","Consecutive return, break, continue, goto or throw statements are unnecessary. The second statement can never be executed, and so should be removed.",false,561,False
matei-si-diamantele,cpp,1344637468,matei-si-diamantele/1344637468.cpp,unreadVariable,style,18,21,Variable 'posi' is assigned a value that is never used.,Variable 'posi' is assigned a value that is never used.,false,563,True
matei-si-diamantele,cpp,1344637468,matei-si-diamantele/1344637468.cpp,unreadVariable,style,18,31,Variable 'posj' is assigned a value that is never used.,Variable 'posj' is assigned a value that is never used.,false,563,True
matei-si-diamantele,cpp,1344637468,matei-si-diamantele/1344637468.cpp,unreadVariable,style,21,18,Variable 'posi' is assigned a value that is never used.,Variable 'posi' is assigned a value that is never used.,false,563,True
matei-si-diamantele,cpp,1344637468,matei-si-diamantele/1344637468.cpp,unreadVariable,style,22,18,Variable 'posj' is assigned a value that is never used.,Variable 'posj' is assigned a value that is never used.,false,563,True
matei-si-diamantele,cpp,1344637468,matei-si-diamantele/1344637468.cpp,unreadVariable,style,26,18,Variable 'posi' is assigned a value that is never used.,Variable 'posi' is assigned a value that is never used.,false,563,True
matei-si-diamantele,cpp,1344637468,matei-si-diamantele/1344637468.cpp,unreadVariable,style,27,18,Variable 'posj' is assigned a value that is never used.,Variable 'posj' is assigned a value that is never used.,false,563,True
matei-si-diamantele,cpp,1344637468,matei-si-diamantele/1344637468.cpp,unreadVariable,style,31,18,Variable 'posi' is assigned a value that is never used.,Variable 'posi' is assigned a value that is never used.,false,563,True
matei-si-diamantele,cpp,1344637468,matei-si-diamantele/1344637468.cpp,unreadVariable,style,32,18,Variable 'posj' is assigned a value that is never used.,Variable 'posj' is assigned a value that is never used.,false,563,True
matei-si-diamantele,cpp,1344637468,matei-si-diamantele/1344637468.cpp,unreadVariable,style,36,18,Variable 'posi' is assigned a value that is never used.,Variable 'posi' is assigned a value that is never used.,false,563,True
matei-si-diamantele,cpp,1344637468,matei-si-diamantele/1344637468.cpp,unreadVariable,style,37,18,Variable 'posj' is assigned a value that is never used.,Variable 'posj' is assigned a value that is never used.,false,563,True
matei-si-diamantele,cpp,1344667416,matei-si-diamantele/1344667416.cpp,knownConditionTrueFalse,style,34,17,Condition 'check()' is always true,Condition 'check()' is always true,false,571,False
matei-si-diamantele,cpp,1344667444,matei-si-diamantele/1344667444.cpp,knownConditionTrueFalse,style,34,17,Condition 'check()' is always true,Condition 'check()' is always true,false,571,False
matei-si-diamantele,cpp,1344697187,matei-si-diamantele/1344697187.cpp,unreadVariable,style,20,9,Variable 'till' is assigned a value that is never used.,Variable 'till' is assigned a value that is never used.,false,563,True
matei-si-diamantele,cpp,1344697577,matei-si-diamantele/1344697577.cpp,shadowVariable,style,27,45,Argument 'q' shadows outer variable,Argument 'q' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1344697577,matei-si-diamantele/1344697577.cpp,unusedFunction,style,27,6,The function 'print_queue' is never used.,The function 'print_queue' is never used.,false,561,True
matei-si-diamantele,cpp,1344697704,matei-si-diamantele/1344697704.cpp,shadowVariable,style,27,45,Argument 'q' shadows outer variable,Argument 'q' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1344697704,matei-si-diamantele/1344697704.cpp,unusedFunction,style,27,6,The function 'print_queue' is never used.,The function 'print_queue' is never used.,false,561,True
matei-si-diamantele,cpp,1361579499,matei-si-diamantele/1361579499.cpp,shadowVariable,style,7,15,Argument 'l' shadows outer variable,Argument 'l' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1361579499,matei-si-diamantele/1361579499.cpp,shadowVariable,style,7,22,Argument 'c' shadows outer variable,Argument 'c' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1361579640,matei-si-diamantele/1361579640.cpp,shadowVariable,style,16,14,Argument 'l' shadows outer variable,Argument 'l' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1361579640,matei-si-diamantele/1361579640.cpp,shadowVariable,style,16,21,Argument 'c' shadows outer variable,Argument 'c' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1361579737,matei-si-diamantele/1361579737.cpp,shadowVariable,style,16,14,Argument 'l' shadows outer variable,Argument 'l' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1361579737,matei-si-diamantele/1361579737.cpp,shadowVariable,style,16,21,Argument 'c' shadows outer variable,Argument 'c' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1361659253,matei-si-diamantele/1361659253.cpp,shadowMember,style,23,32,Argument 'lin' shadows outer member,Argument 'lin' shadows outer member,false,398,False
matei-si-diamantele,cpp,1361659253,matei-si-diamantele/1361659253.cpp,shadowMember,style,23,46,Argument 'col' shadows outer member,Argument 'col' shadows outer member,false,398,False
matei-si-diamantele,cpp,1361737162,matei-si-diamantele/1361737162.cpp,unusedVariable,style,12,34,Unused variable: i,Unused variable: i,false,563,True
matei-si-diamantele,cpp,1361737162,matei-si-diamantele/1361737162.cpp,unusedVariable,style,12,37,Unused variable: j,Unused variable: j,false,563,True
matei-si-diamantele,cpp,1361737162,matei-si-diamantele/1361737162.cpp,shadowVariable,style,17,13,Local variable 'i' shadows outer variable,Local variable 'i' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1361737162,matei-si-diamantele/1361737162.cpp,shadowVariable,style,18,17,Local variable 'j' shadows outer variable,Local variable 'j' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1361737162,matei-si-diamantele/1361737162.cpp,shadowVariable,style,25,13,Local variable 'i' shadows outer variable,Local variable 'i' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1361737162,matei-si-diamantele/1361737162.cpp,shadowVariable,style,26,17,Local variable 'j' shadows outer variable,Local variable 'j' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1361807199,matei-si-diamantele/1361807199.cpp,unreadVariable,style,14,33,Variable 'visited' is assigned a value that is never used.,Variable 'visited' is assigned a value that is never used.,false,563,True
matei-si-diamantele,cpp,1361810647,matei-si-diamantele/1361810647.cpp,uninitvar,warning,109,13,Uninitialized variable: maxim,Uninitialized variable: maxim,false,457,False
matei-si-diamantele,cpp,1361810647,matei-si-diamantele/1361810647.cpp,variableScope,style,31,10,The scope of the variable 'x' can be reduced.,"The scope of the variable 'x' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
matei-si-diamantele,cpp,1361903616,matei-si-diamantele/1361903616.cpp,passedByValue,performance,8,49,Function parameter 'v' should be passed by const reference.,Parameter 'v' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,false,398,False
matei-si-diamantele,cpp,1378035023,matei-si-diamantele/1378035023.cpp,constVariable,style,25,9,Variable 'directions' can be declared as const array,Variable 'directions' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1378078710,matei-si-diamantele/1378078710.cpp,uninitMemberVarPrivate,warning,10,5,Member variable 'Solution::max_moves' is not initialized.,"Member variable 'Solution::max_moves' is not initialized. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
matei-si-diamantele,cpp,1378078710,matei-si-diamantele/1378078710.cpp,uninitMemberVarPrivate,warning,9,5,Member variable 'Solution::n' is not initialized.,"Member variable 'Solution::n' is not initialized. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
matei-si-diamantele,cpp,1378078710,matei-si-diamantele/1378078710.cpp,uninitMemberVarPrivate,warning,9,5,Member variable 'Solution::m' is not initialized.,"Member variable 'Solution::m' is not initialized. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
matei-si-diamantele,cpp,1378078722,matei-si-diamantele/1378078722.cpp,uninitMemberVarPrivate,warning,10,5,Member variable 'Solution::max_moves' is not initialized.,"Member variable 'Solution::max_moves' is not initialized. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
matei-si-diamantele,cpp,1378078722,matei-si-diamantele/1378078722.cpp,uninitMemberVarPrivate,warning,9,5,Member variable 'Solution::n' is not initialized.,"Member variable 'Solution::n' is not initialized. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
matei-si-diamantele,cpp,1378078722,matei-si-diamantele/1378078722.cpp,uninitMemberVarPrivate,warning,9,5,Member variable 'Solution::m' is not initialized.,"Member variable 'Solution::m' is not initialized. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
matei-si-diamantele,cpp,1378117542,matei-si-diamantele/1378117542.cpp,constVariable,style,33,9,Variable 'directions' can be declared as const array,Variable 'directions' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1378117542,matei-si-diamantele/1378117542.cpp,constVariableReference,style,40,24,Variable 'dir' can be declared as pointer to const,Variable 'dir' can be declared as pointer to const,false,398,False
matei-si-diamantele,cpp,1378121027,matei-si-diamantele/1378121027.cpp,constVariableReference,style,39,24,Variable 'dir' can be declared as reference to const,Variable 'dir' can be declared as reference to const,false,398,False
matei-si-diamantele,cpp,1378148212,matei-si-diamantele/1378148212.cpp,passedByValue,performance,9,70,Function parameter 'mutari' should be passed by const reference.,Parameter 'mutari' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,false,398,False
matei-si-diamantele,cpp,1378148212,matei-si-diamantele/1378148212.cpp,shadowVariable,style,9,21,Argument 'l' shadows outer variable,Argument 'l' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1378148212,matei-si-diamantele/1378148212.cpp,shadowVariable,style,9,28,Argument 'c' shadows outer variable,Argument 'c' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1378148212,matei-si-diamantele/1378148212.cpp,shadowVariable,style,9,70,Argument 'mutari' shadows outer variable,Argument 'mutari' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1378148490,matei-si-diamantele/1378148490.cpp,passedByValue,performance,9,70,Function parameter 'mutari' should be passed by const reference.,Parameter 'mutari' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,false,398,False
matei-si-diamantele,cpp,1378148490,matei-si-diamantele/1378148490.cpp,shadowVariable,style,9,21,Argument 'l' shadows outer variable,Argument 'l' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1378148490,matei-si-diamantele/1378148490.cpp,shadowVariable,style,9,28,Argument 'c' shadows outer variable,Argument 'c' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1378148490,matei-si-diamantele/1378148490.cpp,shadowVariable,style,9,70,Argument 'mutari' shadows outer variable,Argument 'mutari' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1378149143,matei-si-diamantele/1378149143.cpp,passedByValue,performance,15,70,Function parameter 'mutari' should be passed by const reference.,Parameter 'mutari' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,false,398,False
matei-si-diamantele,cpp,1378149143,matei-si-diamantele/1378149143.cpp,shadowVariable,style,15,21,Argument 'l' shadows outer variable,Argument 'l' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1378149143,matei-si-diamantele/1378149143.cpp,shadowVariable,style,15,28,Argument 'c' shadows outer variable,Argument 'c' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1378149143,matei-si-diamantele/1378149143.cpp,shadowVariable,style,15,70,Argument 'mutari' shadows outer variable,Argument 'mutari' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1378149143,matei-si-diamantele/1378149143.cpp,shadowVariable,style,9,15,Argument 'l' shadows outer variable,Argument 'l' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1378149143,matei-si-diamantele/1378149143.cpp,shadowVariable,style,9,22,Argument 'c' shadows outer variable,Argument 'c' shadows outer variable,false,398,False
matei-si-diamantele,cpp,1378149257,matei-si-diamantele/1378149257.cpp,constVariable,style,32,9,Variable 'dx' can be declared as const array,Variable 'dx' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1378149257,matei-si-diamantele/1378149257.cpp,constVariable,style,33,9,Variable 'dy' can be declared as const array,Variable 'dy' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1378151931,matei-si-diamantele/1378151931.cpp,constVariable,style,22,9,Variable 'dx' can be declared as const array,Variable 'dx' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1378151931,matei-si-diamantele/1378151931.cpp,constVariable,style,23,9,Variable 'dy' can be declared as const array,Variable 'dy' can be declared as const array,false,398,False
matei-si-diamantele,c,1378159087,matei-si-diamantele/1378159087.c,staticFunction,style,21,5,The function 'isValid' should have static linkage since it is not used outside of its translation unit.,The function 'isValid' should have static linkage since it is not used outside of its translation unit.,false,,False
matei-si-diamantele,c,1378159087,matei-si-diamantele/1378159087.c,staticFunction,style,25,6,The function 'bfs' should have static linkage since it is not used outside of its translation unit.,The function 'bfs' should have static linkage since it is not used outside of its translation unit.,false,,False
matei-si-diamantele,cpp,1378159448,matei-si-diamantele/1378159448.cpp,constVariable,style,23,9,Variable 'directions' can be declared as const array,Variable 'directions' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1378159458,matei-si-diamantele/1378159458.cpp,constVariable,style,24,9,Variable 'directions' can be declared as const array,Variable 'directions' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1378159510,matei-si-diamantele/1378159510.cpp,unreadVariable,style,19,14,Variable 'valMax' is assigned a value that is never used.,Variable 'valMax' is assigned a value that is never used.,false,563,True
matei-si-diamantele,cpp,1391682518,matei-si-diamantele/1391682518.cpp,constVariable,style,31,9,Variable 'dx' can be declared as const array,Variable 'dx' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1391682518,matei-si-diamantele/1391682518.cpp,constVariable,style,32,9,Variable 'dy' can be declared as const array,Variable 'dy' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1391769625,matei-si-diamantele/1391769625.cpp,constVariable,style,40,13,Variable 'dx' can be declared as const array,Variable 'dx' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1391769625,matei-si-diamantele/1391769625.cpp,constVariable,style,41,13,Variable 'dy' can be declared as const array,Variable 'dy' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1391824959,matei-si-diamantele/1391824959.cpp,passedByValue,performance,10,52,Function parameter 'mat' should be passed by const reference.,Parameter 'mat' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,false,398,False
matei-si-diamantele,cpp,1391825349,matei-si-diamantele/1391825349.cpp,constVariable,style,19,9,Variable 'di' can be declared as const array,Variable 'di' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1391825349,matei-si-diamantele/1391825349.cpp,constVariable,style,20,9,Variable 'dj' can be declared as const array,Variable 'dj' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1391825514,matei-si-diamantele/1391825514.cpp,constVariableReference,style,44,17,Variable 'pair' can be declared as reference to const,Variable 'pair' can be declared as reference to const,false,398,False
matei-si-diamantele,cpp,1391825589,matei-si-diamantele/1391825589.cpp,constVariableReference,style,44,17,Variable 'pair' can be declared as reference to const,Variable 'pair' can be declared as reference to const,false,398,False
matei-si-diamantele,cpp,1391862758,matei-si-diamantele/1391862758.cpp,constVariable,style,14,9,Variable 'dir' can be declared as const array,Variable 'dir' can be declared as const array,false,398,False
matei-si-diamantele,cpp,1391941229,matei-si-diamantele/1391941229.cpp,unreadVariable,style,24,12,Variable 'sw' is assigned a value that is never used.,Variable 'sw' is assigned a value that is never used.,false,563,True
matei-si-diamantele,cpp,1391941229,matei-si-diamantele/1391941229.cpp,passedByValue,performance,8,34,Function parameter 'v' should be passed by const reference.,Parameter 'v' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,false,398,False
matei-si-diamantele,cpp,1391941265,matei-si-diamantele/1391941265.cpp,passedByValue,performance,8,34,Function parameter 'v' should be passed by const reference.,Parameter 'v' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,false,398,False
matei-si-diamantele,cpp,1391941294,matei-si-diamantele/1391941294.cpp,passedByValue,performance,9,34,Function parameter 'v' should be passed by const reference.,Parameter 'v' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,false,398,False
matei-si-diamantele,cpp,1391941482,matei-si-diamantele/1391941482.cpp,passedByValue,performance,16,29,Function parameter 'v' should be passed by const reference.,Parameter 'v' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,false,398,False
matei-si-diamantele,c,1391962165,matei-si-diamantele/1391962165.c,staticFunction,style,20,6,The function 'enqueue' should have static linkage since it is not used outside of its translation unit.,The function 'enqueue' should have static linkage since it is not used outside of its translation unit.,false,,False
matei-si-diamantele,c,1391962165,matei-si-diamantele/1391962165.c,staticFunction,style,24,6,The function 'dequeue' should have static linkage since it is not used outside of its translation unit.,The function 'dequeue' should have static linkage since it is not used outside of its translation unit.,false,,False
matei-si-diamantele,c,1391962226,matei-si-diamantele/1391962226.c,staticFunction,style,20,6,The function 'enqueue' should have static linkage since it is not used outside of its translation unit.,The function 'enqueue' should have static linkage since it is not used outside of its translation unit.,false,,False
